NUM,PAR,CHAR,TARGET,OOV,#Pred: Ours,#RK: Ours,#RK: iPhone
30184,47,o,moment,,moment,17173,15793
30185,47,m,moment,,moment,,15794
30186,47,e,moment,,moment,,
30187,47,n,moment,,moment,,
30188,47,t,moment,,moment,,
30189,47, ,he,,.,17174,15795
30190,47,h,he,,he,17175,15796
30191,47,e,he,,he,,
30192,47, ,was,,was,17176,15797
30193,47,w,was,,was,,15798
30194,47,a,was,,was,,
30195,47,s,was,,was,,
30196,47, ,brought,,able,17177,15799
30197,47,b,brought,,being,17178,15800
30198,47,r,brought,,brought,17179,15801
30199,47,o,brought,,brought,,
30200,47,u,brought,,brought,,
30201,47,g,brought,,brought,,
30202,47,h,brought,,brought,,
30203,47,t,brought,,brought,,
30204,47, ,into,,into,17180,15802
30205,47,i,into,,into,,
30206,47,n,into,,into,,
30207,47,t,into,,into,,
30208,47,o,into,,into,,
30209,47, ,custody,,the,17181,15803
30210,47,c,custody,,custody,17182,15804
30211,47,u,custody,,custody,,
30212,47,s,custody,,custody,,
30213,47,t,custody,,custody,,
30214,47,o,custody,,custody,,
30215,47,d,custody,,custody,,
30216,47,y,custody,,custody,,
30217,47, ,.,,.,17183,15805
30218,47,.,.,,.,,15806
30219,47, ,it,,the,17184,15807
30220,47,i,it,,i,17185,15808
30221,47,t,it,,it,17186,15809
30222,47, ,is,,was,17187,15810
30223,47,i,is,,is,17188,
30224,47,s,is,,is,,
30225,47, ,highly,,a,17189,15811
30226,47,h,highly,,hard,17190,15812
30227,47,i,highly,,highly,17191,15813
30228,47,g,highly,,highly,,15814
30229,47,h,highly,,highly,,
30230,47,l,highly,,highly,,
30231,47,y,highly,,highly,,
30232,47, ,unlikely,,unlikely,17192,15815
30233,47,u,unlikely,,unlikely,,
30234,47,n,unlikely,,unlikely,,
30235,47,l,unlikely,,unlikely,,
30236,47,i,unlikely,,unlikely,,
30237,47,k,unlikely,,unlikely,,
30238,47,e,unlikely,,unlikely,,
30239,47,l,unlikely,,unlikely,,
30240,47,y,unlikely,,unlikely,,
30241,47, ,further,,that,17193,15816
30242,47,f,further,,for,17194,15817
30243,47,u,further,,future,17195,15818
30244,47,r,further,,further,17196,
30245,47,t,further,,further,,
30246,47,h,further,,further,,
30247,47,e,further,,further,,
30248,47,r,further,,further,,
30249,47, ,images,,that,17197,15819
30250,47,i,images,,in,17198,15820
30251,47,m,images,,impossible,17199,15821
30252,47,a,images,,images,17200,15822
30253,47,g,images,,images,,
30254,47,e,images,,images,,
30255,47,s,images,,images,,
30256,47, ,can,,of,17201,15823
30257,47,c,can,,created,17202,15824
30258,47,a,can,,can,17203,
30259,47,n,can,,can,,
30260,47, ,ever,,be,17204,15825
30261,47,e,ever,,easily,17205,15826
30262,47,v,ever,,even,17206,15827
30263,47,e,ever,,ever,17207,
30264,47,r,ever,,ever,,
30265,47, ,be,,be,17208,15828
30266,47,b,be,,be,,
30267,47,e,be,,be,,
30268,47, ,created,,able,17209,15829
30269,47,c,created,,created,17210,15830
30270,47,r,created,,created,,15831
30271,47,e,created,,created,,
30272,47,a,created,,created,,
30273,47,t,created,,created,,
30274,47,e,created,,created,,
30275,47,d,created,,created,,
30276,47, ,as,,as,17211,15832
30277,47,a,as,,as,,
30278,47,s,as,,as,,
30279,47, ,port,,a,17212,15833
30280,47,p,port,,part,17213,15834
30281,47,o,port,,portals,17214,15835
30282,47,r,port,,portal,17215,15836
30283,47,t,port,,portions,17216,
30284,47, ,faces,,of,17217,15837
30285,47,f,faces,,for,17218,15838
30286,47,a,faces,,famous,17219,15839
30287,47,c,faces,,facing,17220,15840
30288,47,e,faces,,faced,17221,15841
30289,47,s,faces,,faces,17222,
30290,47, ,life,,a,17223,15842
30291,47,l,life,,long,17224,15843
30292,47,i,life,,links,17225,15844
30293,47,f,life,,life,17226,
30294,47,e,life,,life,,
30295,47, ,imprisonment,,.,17227,15845
30296,47,i,imprisonment,,in,17228,15846
30297,47,m,imprisonment,,imprisonment,17229,15847
30298,47,p,imprisonment,,imprisonment,,15848
30299,47,r,imprisonment,,imprisonment,,15849
30300,47,i,imprisonment,,imprisonment,,15850
30301,47,s,imprisonment,,imprisonment,,15851
30302,47,o,imprisonment,,imprisonment,,15852
30303,47,n,imprisonment,,imprisonment,,15853
30304,47,m,imprisonment,,imprisonment,,15854
30305,47,e,imprisonment,,imprisonment,,15855
30306,47,n,imprisonment,,imprisonment,,15856
30307,47,t,imprisonment,,imprisonment,,15857
30308,47, ,.,,.,17230,15858
30309,47,.,.,,.,,15859
30310,47, ,there,,the,17231,15860
30311,47,t,there,,this,17232,15861
30312,47,h,there,,there,17233,15862
30313,47,e,there,,there,,15863
30314,47,r,there,,there,,
30315,47,e,there,,there,,
30316,47, ,is,,are,17234,15864
30317,47,i,is,,is,17235,
30318,47,s,is,,is,,
30319,47, ,no,,no,17236,15865
30320,47,n,no,,no,,
30321,47,o,no,,no,,
30322,47, ,interference,,reason,17237,15866
30323,47,i,interference,,indication,17238,15867
30324,47,n,interference,,information,17239,15868
30325,47,t,interference,,interest,17240,15869
30326,47,e,interference,,intelligence,17241,15870
30327,47,r,interference,,international,17242,15871
30328,47,f,interference,,interference,17243,15872
30329,47,e,interference,,interference,,
30330,47,r,interference,,interference,,
30331,47,e,interference,,interference,,
30332,47,n,interference,,interference,,
30333,47,c,interference,,interference,,
30334,47,e,interference,,interference,,
30335,47, ,with,,in,17244,15873
30336,47,w,with,,with,17245,15874
30337,47,i,with,,with,,
30338,47,t,with,,with,,
30339,47,h,with,,with,,
30340,47, ,the,,the,17246,15875
30341,47,t,the,,the,,
30342,47,h,the,,the,,
30343,47,e,the,,the,,
30344,47, ,rights,,u.s.,17247,15876
30345,47,r,rights,,rest,17248,15877
30346,47,i,rights,,right,17249,15878
30347,47,g,rights,,rights,17250,15879
30348,47,h,rights,,rights,,
30349,47,t,rights,,rights,,
30350,47,s,rights,,rights,,
30351,47, ,of,,of,17251,15880
30352,47,o,of,,of,,
30353,47,f,of,,of,,
30354,47, ,the,,the,17252,15881
30355,47,t,the,,the,,
30356,47,h,the,,the,,
30357,47,e,the,,the,,
30358,47, ,copyright,,people,17253,15882
30359,47,c,copyright,,church,17254,15883
30360,47,o,copyright,,constitution,17255,15884
30361,47,p,copyright,,copies,17256,15885
30362,47,y,copyright,,copyright,17257,
30363,47,r,copyright,,copyright,,
30364,47,i,copyright,,copyright,,
30365,47,g,copyright,,copyright,,
30366,47,h,copyright,,copyright,,
30367,47,t,copyright,,copyright,,
30368,47, ,holder,,status,17258,15886
30369,47,h,holder,,holder,17259,15887
30370,47,o,holder,,holder,,
30371,47,l,holder,,holder,,
30372,47,d,holder,,holder,,
30373,47,e,holder,,holder,,
30374,47,r,holder,,holder,,
30375,47, ,as,,.,17260,15888
30376,47,a,as,,and,17261,
30377,47,s,as,,as,17262,
30378,47, ,the,,the,17263,15889
30379,47,t,the,,the,,
30380,47,h,the,,the,,
30381,47,e,the,,the,,
30382,47, ,image,,most,17264,15890
30383,47,i,image,,internet,17265,15891
30384,47,m,image,,immigration,17266,15892
30385,47,a,image,,image,17267,
30386,47,g,image,,image,,
30387,47,e,image,,image,,
30388,47, ,was,,of,17268,15893
30389,47,w,was,,will,17269,15894
30390,47,a,was,,was,17270,
30391,47,s,was,,was,,
30392,47, ,created,,the,17271,15895
30393,47,c,created,,created,17272,15896
30394,47,r,created,,created,,
30395,47,e,created,,created,,
30396,47,a,created,,created,,
30397,47,t,created,,created,,
30398,47,e,created,,created,,
30399,47,d,created,,created,,
30400,47, ,for,,in,17273,15897
30401,47,f,for,,for,17274,15898
30402,47,o,for,,for,,
30403,47,r,for,,for,,
30404,47, ,the,,the,17275,15899
30405,47,t,the,,the,,
30406,47,h,the,,the,,
30407,47,e,the,,the,,
30408,47, ,purposes,,first,17276,15900
30409,47,p,purposes,,past,17277,15901
30410,47,u,purposes,,purpose,17278,15902
30411,47,r,purposes,,purposes,17279,15903
30412,47,p,purposes,,purposes,,
30413,47,o,purposes,,purposes,,
30414,47,s,purposes,,purposes,,
30415,47,e,purposes,,purposes,,
30416,47,s,purposes,,purposes,,
30417,47, ,of,,of,17280,15904
30418,47,o,of,,of,,
30419,47,f,of,,of,,
30420,47, ,police,,the,17281,15905
30421,47,p,police,,providing,17282,15906
30422,47,o,police,,poverty,17283,15907
30423,47,l,police,,political,17284,
30424,47,i,police,,policy,17285,
30425,47,c,police,,police,17286,
30426,47,e,police,,police,,
30427,47, ,work,,.,17287,15908
30428,47,w,work,,with,17288,15909
30429,47,o,work,,would,17289,15910
30430,47,r,work,,work,17290,
30431,47,k,work,,work,,
30432,47, ,.,,.,17291,15911
30433,47,.,.,,.,,15912
30434,47, ,police,,the,17292,15913
30435,47,p,police,,people,17293,15914
30436,47,o,police,,police,17294,
30437,47,l,police,,police,,
30438,47,i,police,,police,,
30439,47,c,police,,police,,
30440,47,e,police,,police,,
30441,47, ,provide,,have,17295,15915
30442,47,p,provide,,police,17296,15916
30443,47,r,provide,,promised,17297,15917
30444,47,o,provide,,protection,17298,15918
30445,47,v,provide,,provincial,17299,15919
30446,47,i,provide,,provided,17300,
30447,47,d,provide,,providers,17301,
30448,47,e,provide,,provides,17302,
30449,47, ,outreach,,the,17303,15920
30450,47,o,outreach,,only,17304,15921
30451,47,u,outreach,,outrageous,17305,15922
30452,47,t,outreach,,outrage,17306,15923
30453,47,r,outreach,,outright,17307,15924
30454,47,e,outreach,,outcomes,17308,
30455,47,a,outreach,,outreach,17309,
30456,47,c,outreach,,outreach,,
30457,47,h,outreach,,outreach,,
30458,47, ,to,,more,17310,15925
30459,47,t,to,,to,17311,
30460,47,o,to,,to,,
30461,47, ,the,,the,17312,15926
30462,47,t,the,,the,,
30463,47,h,the,,the,,
30464,47,e,the,,the,,
30465,47, ,media,,public,17313,15927
30466,47,m,media,,more,17314,15928
30467,47,e,media,,media,17315,15929
30468,47,d,media,,media,,
30469,47,i,media,,media,,
30470,47,a,media,,media,,
30471,47, ,to,,.,17316,15930
30472,47,t,to,,to,17317,
30473,47,o,to,,to,,
30474,47, ,educate,,be,17318,15931
30475,47,e,educate,,ensure,17319,15932
30476,47,d,educate,,edit,17320,15933
30477,47,u,educate,,educate,17321,15934
30478,47,c,educate,,educate,,
30479,47,a,educate,,educate,,
30480,47,t,educate,,educate,,
30481,47,e,educate,,educate,,
30482,47, ,the,,students,17322,15935
30483,47,t,the,,the,17323,
30484,47,h,the,,the,,
30485,47,e,the,,the,,
30486,47, ,public,,community,17324,15936
30487,47,p,public,,people,17325,
30488,47,u,public,,public,17326,
30489,47,b,public,,public,,
30490,47,l,public,,public,,
30491,47,i,public,,public,,
30492,47,c,public,,public,,
30493,47, ,on,,and,17327,15937
30494,47,o,on,,or,17328,
30495,47,n,on,,on,17329,
30496,47, ,crime,,the,17330,15938
30497,47,c,crime,,commons,17331,15939
30498,47,r,crime,,cruise,17332,15940
30499,47,i,crime,,criminal,17333,15941
30500,47,m,crime,,criminals,17334,
30501,47,e,crime,,crime,17335,
30502,47, ,including,,and,17336,15942
30503,47,i,including,,in,17337,15943
30504,47,n,including,,information,17338,
30505,47,c,including,,including,17339,
30506,47,l,including,,including,,
30507,47,u,including,,including,,
30508,47,d,including,,including,,
30509,47,i,including,,including,,
30510,47,n,including,,including,,
30511,47,g,including,,including,,
30512,47, ,individual,,the,17340,15944
30513,47,i,individual,,information,17341,15945
30514,47,n,individual,,in,17342,15946
30515,47,d,individual,,indonesia,17343,15947
30516,47,i,individual,,individuals,17344,15948
30517,47,v,individual,,individual,17345,15949
30518,47,i,individual,,individual,,
30519,47,d,individual,,individual,,
30520,47,u,individual,,individual,,
30521,47,a,individual,,individual,,
30522,47,l,individual,,individual,,
30523,47, ,high-profile,,and,17346,15950
30524,47,h,high-profile,,hospitals,17347,15951
30525,47,i,high-profile,,high,17348,15952
30526,47,g,high-profile,,high-ranking,17349,15953
30527,47,h,high-profile,,high-profile,17350,15954
30528,47,-,high-profile,,high-profile,,15955
30529,47,p,high-profile,,high-profile,,15956
30530,47,r,high-profile,,high-profile,,15957
30531,47,o,high-profile,,high-profile,,15958
30532,47,f,high-profile,,high-profile,,15959
30533,47,i,high-profile,,high-profile,,15960
30534,47,l,high-profile,,high-profile,,15961
30535,47,e,high-profile,,high-profile,,15962
30536,47, ,cases,,supporters,17351,15963
30537,47,c,cases,,career,17352,15964
30538,47,a,cases,,category,17353,
30539,47,s,cases,,cases,17354,
30540,47,e,cases,,cases,,
30541,47,s,cases,,cases,,
30542,47, ,and,,.,17355,15965
30543,47,a,and,,as,17356,
30544,47,n,and,,and,17357,
30545,47,d,and,,and,,
30546,47, ,as,,a,17358,15966
30547,47,a,as,,as,17359,15967
30548,47,s,as,,as,,15968
30549,47, ,such,,a,17360,15969
30550,47,s,such,,such,17361,
30551,47,u,such,,such,,
30552,47,c,such,,such,,
30553,47,h,such,,such,,
30554,47, ,the,,a,17362,15970
30555,47,t,the,,that,17363,
30556,47,h,the,,the,17364,
30557,47,e,the,,the,,
30558,47, ,intended,,situation,17365,15971
30559,47,i,intended,,issue,17366,15972
30560,47,n,intended,,in,17367,15973
30561,47,t,intended,,intended,17368,15974
30562,47,e,intended,,intended,,15975
30563,47,n,intended,,intended,,15976
30564,47,d,intended,,intended,,15977
30565,47,e,intended,,intended,,
30566,47,d,intended,,intended,,
30567,47, ,use,,system,17369,15978
30568,47,u,use,,understanding,17370,15979
30569,47,s,use,,use,17371,
30570,47,e,use,,use,,
30571,47, ,in,,of,17372,15980
30572,47,i,in,,in,17373,15981
30573,47,n,in,,in,,
30574,47, ,fact,,the,17374,15982
30575,47,f,fact,,front,17375,15983
30576,47,a,fact,,favour,17376,
30577,47,c,fact,,fact,17377,
30578,47,t,fact,,fact,,
30579,47, ,furthers,oov,the,17378,15984
30580,47,f,furthers,oov,for,17379,15985
30581,47,u,furthers,oov,further,17380,15986
30582,47,r,furthers,oov,furthermore,17381,15987
30583,47,t,furthers,oov,being,17382,15988
30584,47,h,furthers,oov,by,17383,15989
30585,47,e,furthers,oov,is,17384,15990
30586,47,r,furthers,oov,.,17385,15991
30587,47,s,furthers,oov,as,17386,15992
30588,47, ,the,,to,17387,15993
30589,47,t,the,,that,17388,
30590,47,h,the,,the,17389,
30591,47,e,the,,the,,
30592,47, ,purpose,,community,17390,15994
30593,47,p,purpose,,problem,17391,15995
30594,47,u,purpose,,public,17392,15996
30595,47,r,purpose,,purchase,17393,
30596,47,p,purpose,,purpose,17394,
30597,47,o,purpose,,purpose,,
30598,47,s,purpose,,purpose,,
30599,47,e,purpose,,purpose,,
30600,47, ,for,,of,17395,15997
30601,47,f,for,,for,17396,15998
30602,47,o,for,,for,,
30603,47,r,for,,for,,
30604,47, ,which,,the,17397,15999
30605,47,w,which,,what,17398,16000
30606,47,h,which,,whatever,17399,
30607,47,i,which,,which,17400,
30608,47,c,which,,which,,
30609,47,h,which,,which,,
30610,47, ,it,,the,17401,16001
30611,47,i,it,,it,17402,16002
30612,47,t,it,,it,,
30613,47, ,was,,is,17403,16003
30614,47,w,was,,was,17404,
30615,47,a,was,,was,,
30616,47,s,was,,was,,
30617,47, ,created,,not,17405,16004
30618,47,c,created,,confirmed,17406,16005
30619,47,r,created,,created,17407,
30620,47,e,created,,created,,
30621,47,a,created,,created,,
30622,47,t,created,,created,,
30623,47,e,created,,created,,
30624,47,d,created,,created,,
30625,47, ,.,,by,17408,16006
30626,47,.,.,,.,17409,16007
30627,48,t,telegram,oov,the,17410,16008
30628,48,e,telegram,oov,terry,17411,16009
30629,48,l,telegram,oov,television,17412,16010
30630,48,e,telegram,oov,telecommunications,17413,16011
30631,48,g,telegram,oov,telegraph,17414,16012
30632,48,r,telegram,oov,telescope,17415,16013
30633,48,a,telegram,oov,telescopes,17416,
30634,48,m,telegram,oov,telephone,17417,
30635,48, ,also,,television,17418,16014
30636,48,a,also,,and,17419,16015
30637,48,l,also,,also,17420,
30638,48,s,also,,also,,
30639,48,o,also,,also,,
30640,48, ,introduced,,announced,17421,16016
30641,48,i,introduced,,introduced,17422,16017
30642,48,n,introduced,,introduced,,16018
30643,48,t,introduced,,introduced,,16019
30644,48,r,introduced,,introduced,,16020
30645,48,o,introduced,,introduced,,
30646,48,d,introduced,,introduced,,
30647,48,u,introduced,,introduced,,
30648,48,c,introduced,,introduced,,
30649,48,e,introduced,,introduced,,
30650,48,d,introduced,,introduced,,
30651,48, ,a,,the,17423,16021
30652,48,a,a,,a,17424,
30653,48, ,jump,,new,17425,16022
30654,48,j,jump,,jury,17426,16023
30655,48,u,jump,,judge,17427,16024
30656,48,m,jump,,judicial,17428,16025
30657,48,p,jump,,judiciary,17429,
30658,48, ,to,,to,17430,16026
30659,48,t,to,,to,,
30660,48,o,to,,to,,
30661,48, ,date,,the,17431,16027
30662,48,d,date,,date,17432,16028
30663,48,a,date,,date,,16029
30664,48,t,date,,date,,
30665,48,e,date,,date,,
30666,48, ,option,,.,17433,16030
30667,48,o,option,,of,17434,16031
30668,48,p,option,,operation,17435,16032
30669,48,t,option,,option,17436,16033
30670,48,i,option,,option,,
30671,48,o,option,,option,,
30672,48,n,option,,option,,
30673,48, ,to,,to,17437,16034
30674,48,t,to,,to,,16035
30675,48,o,to,,to,,
30676,48, ,search,,be,17438,16036
30677,48,s,search,,stop,17439,16037
30678,48,e,search,,send,17440,16038
30679,48,a,search,,search,17441,16039
30680,48,r,search,,search,,
30681,48,c,search,,search,,
30682,48,h,search,,search,,
30683,48, ,chats,oov,for,17442,16040
30684,48,c,chats,oov,costs,17443,16041
30685,48,h,chats,oov,changes,17444,16042
30686,48,a,chats,oov,change,17445,16043
30687,48,t,chats,oov,chat,17446,16044
30688,48,s,chats,oov,chairs,17447,
30689,48, ,by,,.,17448,16045
30690,48,b,by,,by,17449,16046
30691,48,y,by,,by,,
30692,48, ,dates,,the,17450,16047
30693,48,d,dates,,different,17451,16048
30694,48,a,dates,,david,17452,16049
30695,48,t,dates,,data,17453,16050
30696,48,e,dates,,date,17454,16051
30697,48,s,dates,,dates,17455,
30698,48, ,.,,.,17456,16052
30699,48,.,.,,.,,16053
30700,48, ,a,,the,17457,16054
30701,48,a,a,,and,17458,16055
30702,48, ,calendar,,number,17459,16056
30703,48,c,calendar,,couple,17460,16057
30704,48,a,calendar,,call,17461,16058
30705,48,l,calendar,,calendar,17462,16059
30706,48,e,calendar,,calendar,,16060
30707,48,n,calendar,,calendar,,
30708,48,d,calendar,,calendar,,
30709,48,a,calendar,,calendar,,
30710,48,r,calendar,,calendar,,
30711,48, ,icon,,of,17463,16061
30712,48,i,icon,,in,17464,16062
30713,48,c,icon,,ice,17465,16063
30714,48,o,icon,,iconic,17466,
30715,48,n,icon,,is,17467,
30716,48, ,enables,,has,17468,16064
30717,48,e,enables,,especially,17469,16065
30718,48,n,enables,,entertainment,17470,16066
30719,48,a,enables,,enabled,17471,16067
30720,48,b,enables,,enables,17472,
30721,48,l,enables,,enables,,
30722,48,e,enables,,enables,,
30723,48,s,enables,,enables,,
30724,48, ,user,,the,17473,16068
30725,48,u,user,,us,17474,16069
30726,48,s,user,,users,17475,16070
30727,48,e,user,,user,17476,
30728,48,r,user,,user,,
30729,48, ,to,,access,17477,16071
30730,48,t,to,,to,17478,16072
30731,48,o,to,,to,,16073
30732,48, ,choose,,create,17479,16074
30733,48,c,choose,,contribute,17480,16075
30734,48,h,choose,,check,17481,16076
30735,48,o,choose,,choose,17482,16077
30736,48,o,choose,,choose,,
30737,48,s,choose,,choose,,
30738,48,e,choose,,choose,,
30739,48, ,a,,the,17483,16078
30740,48,a,a,,a,17484,
30741,48, ,date,,few,17485,16079
30742,48,d,date,,day,17486,16080
30743,48,a,date,,daily,17487,16081
30744,48,t,date,,date,17488,
30745,48,e,date,,date,,
30746,48, ,to,,.,17489,16082
30747,48,t,to,,to,17490,16083
30748,48,o,to,,to,,
30749,48, ,search,,be,17491,16084
30750,48,s,search,,see,17492,16085
30751,48,e,search,,secure,17493,16086
30752,48,a,search,,search,17494,16087
30753,48,r,search,,search,,
30754,48,c,search,,search,,
30755,48,h,search,,search,,
30756,48, ,old,,on,17495,16088
30757,48,o,old,,out,17496,16089
30758,48,l,old,,calls,17497,16090
30759,48,d,old,,old,17498,
30760,48, ,messages,,articles,17499,16091
30761,48,m,messages,,missiles,17500,16092
30762,48,e,messages,,messages,17501,16093
30763,48,s,messages,,messages,,16094
30764,48,s,messages,,messages,,
30765,48,a,messages,,messages,,
30766,48,g,messages,,messages,,
30767,48,e,messages,,messages,,
30768,48,s,messages,,messages,,
30769,48, ,.,,and,17502,16095
30770,48,.,.,,.,17503,16096
30771,48, ,other,,the,17504,16097
30772,48,o,other,,on,17505,16098
30773,48,t,other,,other,17506,16099
30774,48,h,other,,other,,
30775,48,e,other,,other,,
30776,48,r,other,,other,,
30777,48, ,features,,articles,17507,16100
30778,48,f,features,,forms,17508,16101
30779,48,e,features,,features,17509,
30780,48,a,features,,features,,
30781,48,t,features,,features,,
30782,48,u,features,,features,,
30783,48,r,features,,features,,
30784,48,e,features,,features,,
30785,48,s,features,,features,,
30786,48, ,in,,on,17510,16102
30787,48,i,in,,indicate,17511,16103
30788,48,n,in,,include,17512,
30789,48, ,the,,the,17513,16104
30790,48,t,the,,the,,
30791,48,h,the,,the,,
30792,48,e,the,,the,,
30793,48, ,new,,past,17514,16105
30794,48,n,new,,news,17515,16106
30795,48,e,new,,new,17516,
30796,48,w,new,,new,,
30797,48, ,update,,york,17517,16107
30798,48,u,update,,user,17518,16108
30799,48,p,update,,update,17519,
30800,48,d,update,,update,,
30801,48,a,update,,update,,
30802,48,t,update,,update,,
30803,48,e,update,,update,,
30804,48, ,version,,was,17520,16109
30805,48,v,version,,version,17521,16110
30806,48,e,version,,version,,
30807,48,r,version,,version,,
30808,48,s,version,,version,,
30809,48,i,version,,version,,
30810,48,o,version,,version,,
30811,48,n,version,,version,,
30812,48, ,3.14,oov,of,17522,16111
30813,48,3,3.14,oov,3rr,17523,16112
30814,48,.,3.14,oov,scripture,17524,16113
30815,48,1,3.14,oov,711chan.org,17525,16114
30816,48,4,3.14,oov,date,17526,16115
30817,48, ,include,,of,17527,16116
30818,48,i,include,,in,17528,16117
30819,48,n,include,,inches,17529,16118
30820,48,c,include,,including,17530,16119
30821,48,l,include,,includes,17531,16120
30822,48,u,include,,included,17532,16121
30823,48,d,include,,include,17533,16122
30824,48,e,include,,include,,16123
30825,48, ,improved,,the,17534,16124
30826,48,i,improved,,internet,17535,16125
30827,48,m,improved,,images,17536,16126
30828,48,p,improved,,imports,17537,
30829,48,r,improved,,improvements,17538,
30830,48,o,improved,,improving,17539,
30831,48,v,improved,,improved,17540,
30832,48,e,improved,,improved,,
30833,48,d,improved,,improved,,
30834,48, ,camera,,and,17541,16127
30835,48,c,camera,,changes,17542,16128
30836,48,a,camera,,cars,17543,16129
30837,48,m,camera,,campuses,17544,16130
30838,48,e,camera,,cameras,17545,
30839,48,r,camera,,governments,17546,
30840,48,a,camera,,in,17547,
30841,48, ,speed,,.,17548,16131
30842,48,s,speed,,shows,17549,16132
30843,48,p,speed,,specifically,17550,
30844,48,e,speed,,spent,17551,
30845,48,e,speed,,speed,17552,
30846,48,d,speed,,speed,,
30847,48, ,better,,in,17553,16133
30848,48,b,better,,by,17554,16134
30849,48,e,better,,before,17555,16135
30850,48,t,better,,between,17556,16136
30851,48,t,better,,better,17557,
30852,48,e,better,,better,,
30853,48,r,better,,better,,
30854,48, ,video,,than,17558,16137
30855,48,v,video,,via,17559,16138
30856,48,i,video,,visible,17560,16139
30857,48,d,video,,video,17561,
30858,48,e,video,,video,,
30859,48,o,video,,video,,
30860,48, ,compression,,and,17562,16140
30861,48,c,compression,,compared,17563,16141
30862,48,o,compression,,content,17564,16142
30863,48,m,compression,,comment,17565,16143
30864,48,p,compression,,bombing,17566,16144
30865,48,r,compression,,bombings,17567,16145
30866,48,e,compression,,comprehensive,17568,16146
30867,48,s,compression,,comprised,17569,
30868,48,s,compression,,comprising,17570,
30869,48,i,compression,,for,17571,
30870,48,o,compression,,compromises,17572,
30871,48,n,compression,,competition,17573,
30872,48, ,and,,of,17574,16147
30873,48,a,and,,and,17575,
30874,48,n,and,,and,,
30875,48,d,and,,and,,
30876,48, ,photo,,the,17576,16148
30877,48,p,photo,,power,17577,16149
30878,48,h,photo,,pharmacy,17578,16150
30879,48,o,photo,,photographs,17579,
30880,48,t,photo,,photos,17580,
30881,48,o,photo,,photo,17581,
30882,48, ,viewer,,.,17582,16151
30883,48,v,viewer,,video,17583,16152
30884,48,i,viewer,,via,17584,16153
30885,48,e,viewer,,viewer,17585,16154
30886,48,w,viewer,,viewer,,16155
30887,48,e,viewer,,viewer,,
30888,48,r,viewer,,viewer,,
30889,48, ,and,,.,17586,16156
30890,48,a,and,,and,17587,
30891,48,n,and,,and,,
30892,48,d,and,,and,,
30893,48, ,improved,,then,17588,16157
30894,48,i,improved,,i,17589,16158
30895,48,m,improved,,immediately,17590,16159
30896,48,p,improved,,improved,17591,16160
30897,48,r,improved,,improved,,
30898,48,o,improved,,improved,,
30899,48,v,improved,,improved,,
30900,48,e,improved,,improved,,
30901,48,d,improved,,improved,,
30902,48, ,security,,the,17592,16161
30903,48,s,security,,so,17593,16162
30904,48,e,security,,several,17594,16163
30905,48,c,security,,section,17595,
30906,48,u,security,,security,17596,
30907,48,r,security,,security,,
30908,48,i,security,,security,,
30909,48,t,security,,security,,
30910,48,y,security,,security,,
30911,48, ,for,,and,17597,16164
30912,48,f,for,,for,17598,16165
30913,48,o,for,,for,,
30914,48,r,for,,for,,
30915,48, ,passcodes,oov,the,17599,16166
30916,48,p,passcodes,oov,peace,17600,16167
30917,48,a,passcodes,oov,parliament,17601,16168
30918,48,s,passcodes,oov,past,17602,16169
30919,48,s,passcodes,oov,passing,17603,16170
30920,48,c,passcodes,oov,pasok,17604,16171
30921,48,o,passcodes,oov,passengers,17605,16172
30922,48,d,passcodes,oov,passport,17606,16173
30923,48,e,passcodes,oov,passage,17607,16174
30924,48,s,passcodes,oov,passages,17608,16175
30925,48, ,.,,.,17609,16176
30926,48,.,.,,.,,16177
30927,48, ,a,,the,17610,16178
30928,48,a,a,,according,17611,16179
30929,48, ,new,,few,17612,16180
30930,48,n,new,,new,17613,16181
30931,48,e,new,,new,,
30932,48,w,new,,new,,
30933,48, ,interface,,team,17614,16182
30934,48,i,interface,,international,17615,16183
30935,48,n,interface,,infection,17616,16184
30936,48,t,interface,,interim,17617,16185
30937,48,e,interface,,interview,17618,
30938,48,r,interface,,interesting,17619,
30939,48,f,interface,,interface,17620,
30940,48,a,interface,,interface,,
30941,48,c,interface,,interface,,
30942,48,e,interface,,interface,,
30943,48, ,for,,with,17621,16186
30944,48,f,for,,for,17622,
30945,48,o,for,,for,,
30946,48,r,for,,for,,
30947,48, ,notifications,,the,17623,16187
30948,48,n,notifications,,new,17624,16188
30949,48,o,notifications,,not,17625,16189
30950,48,t,notifications,,nothing,17626,16190
30951,48,i,notifications,,noting,17627,16191
30952,48,f,notifications,,notification,17628,
30953,48,i,notifications,,notifications,17629,
30954,48,c,notifications,,notifications,,
30955,48,a,notifications,,notifications,,
30956,48,t,notifications,,notifications,,
30957,48,i,notifications,,notifications,,
30958,48,o,notifications,,notifications,,
30959,48,n,notifications,,notifications,,
30960,48,s,notifications,,notifications,,
30961,48, ,and,,of,17630,16192
30962,48,a,and,,and,17631,
30963,48,n,and,,and,,
30964,48,d,and,,and,,
30965,48, ,creating,,the,17632,16193
30966,48,c,creating,,claims,17633,16194
30967,48,r,creating,,criminal,17634,16195
30968,48,e,creating,,create,17635,16196
30969,48,a,creating,,creation,17636,
30970,48,t,creating,,created,17637,
30971,48,i,creating,,creating,17638,
30972,48,n,creating,,creating,,
